Length,Method,Time
20000,MetaOD (OOD),38.05086101150510
20000,Synthetic,104.77422735595700
20000,CQ,1509.1668793849900
20000,UEC,1555.115655906680
20000,MC,1467.2386500721000
20000,TSADAMS,2063.192975748060
20000,OE,1463.1322207889600
20000,HITS,1463.1865888080600
20000,AutoOD-A,1764.4330769023900
20000,AutoOD-C,1493.6812947235100
20000,UADB,1497.0418076953900
20000,IOE,1463.3839087925000
20000,SELECT,1488.3325312576300
20000,GB,2.592
50000,MSAD (ID),6.8964555568695100
50000,SATzilla (ID),6.904030115127560
50000,UReg (ID),10.714991067886400
50000,CFact (ID),10.735588287353500
50000,ISAC (ID),8.077444583892820
50000,ARGOSMART (ID),7.286050588607790
50000,MetaOD (ID),94.80448665237430
50000,MSAD (OOD),10.831432556152300
50000,SATzilla (OOD),4.6255412292480500
50000,UReg (OOD),10.711299156189000
50000,CFact (OOD),10.683888410568200
50000,ISAC (OOD),11.364210342407200
50000,ARGOSMART (OOD),0.8187212257385250
50000,MetaOD (OOD),33.24316713905340
50000,Synthetic,240.2356641483310
50000,CQ,4516.227996751780
50000,UEC,4488.970573003770
50000,MC,4367.099083465580
50000,TSADAMS,4971.148462888720
50000,OE,4333.132199659350
50000,HITS,4332.900311841960
50000,AutoOD-A,4839.351963415150
50000,AutoOD-C,4515.955690040590
50000,UADB,4357.5765069866200
50000,IOE,4334.433922185900
50000,SELECT,4350.699404373170
50000,GB,10.424
43066,MSAD (ID),4.775542984008790
43066,SATzilla (ID),4.888332138061520
43066,UReg (ID),0.2948048095703130
43066,CFact (ID),0.3165941123962400
43066,ISAC (ID),0.7774496059417730
43066,ARGOSMART (ID),5.254301795959470
43066,MetaOD (ID),51.66039588165280
43066,MSAD (OOD),80.14738641548160
43066,SATzilla (OOD),79.96973930168150
43066,UReg (OOD),9.006108575820920
43066,CFact (OOD),8.980476909637450
43066,ISAC (OOD),4.947761545181270
43066,ARGOSMART (OOD),1.2555259075164800
43066,MetaOD (OOD),0.4631402378082280
43066,Synthetic,299.7421450328830
43066,CQ,3458.52949731636
43066,UEC,5546.679025531770
43066,MC,3463.768267230990
43066,TSADAMS,4054.6315203475900
43066,OE,3454.085133071900
43066,HITS,3454.248492475510
43066,AutoOD-A,3600.0693914852100
43066,AutoOD-C,3508.4005017242400
43066,UADB,3473.735311742780
43066,IOE,3454.665852781300
43066,SELECT,3476.685352321620
43066,GB,6.113
55000,MSAD (ID),54.268145502090500
55000,SATzilla (ID),54.24928754615780
55000,UReg (ID),54.15447753715520
55000,CFact (ID),54.17276305007940
55000,ISAC (ID),54.71495670127870
55000,ARGOSMART (ID),54.80562299537660
55000,MetaOD (ID),102.40568103599500
55000,MSAD (OOD),54.25645273971560
55000,SATzilla (OOD),54.07163208770750
55000,UReg (OOD),54.134406984329200
55000,CFact (OOD),54.10688370513920
55000,ISAC (OOD),54.405890882492100
55000,ARGOSMART (OOD),54.3334891204834
55000,MetaOD (OOD),102.1435080986020
55000,Synthetic,288.49236561012300
55000,CQ,5022.542917182920
55000,UEC,7662.121627008440
55000,MC,5126.786204492570
55000,TSADAMS,8213.06465879631
55000,OE,5012.779265417100
55000,HITS,5012.876055730820
55000,AutoOD-A,5100.434117568970
55000,AutoOD-C,5153.487634195330
55000,UADB,5053.988333000180
55000,IOE,5015.1081287994400
55000,SELECT,5048.988563550950
55000,GB,53.838
900000,MSAD (ID),6.803002492904660
900000,SATzilla (ID),8.688929693222050
900000,UReg (ID),1800.5270415935500
900000,CFact (ID),44.39897611618040
900000,ISAC (ID),155.98641409111000
900000,ARGOSMART (ID),9.47911919784546
900000,MetaOD (ID),1640.7152829189300
900000,MSAD (OOD),1802.966954389570
900000,SATzilla (OOD),1800.6013828907000
900000,UReg (OOD),56.31864066314700
900000,CFact (OOD),55.75835676383970
900000,ISAC (OOD),163.87041656494100
900000,ARGOSMART (OOD),1802.3130623493200
900000,MetaOD (OOD),1638.9432024974800
900000,Synthetic,5166.5086136322000
900000,CQ,30408.852479177500
900000,UEC,33027.48209999850
900000,MC,30585.83608353620
900000,TSADAMS,30949.308993463500
900000,OE,30371.619910228700
900000,HITS,30350.739546764400
900000,AutoOD-A,30382.587461937000
900000,AutoOD-C,61283.20575903700
900000,UADB,30763.139803398100
900000,IOE,30357.80153082660
900000,SELECT,31234.1037535553
900000,GB,42.17
128767,MSAD (ID),351.5075567436220
128767,SATzilla (ID),44.127580797195400
128767,UReg (ID),249.55569248580900
128767,CFact (ID),19.741492139816300
128767,ISAC (ID),3.279850542068480
128767,ARGOSMART (ID),352.12469584465000
128767,MetaOD (ID),236.33154407692000
128767,MSAD (OOD),28.93817863845830
128767,SATzilla (OOD),28.53381023788450
128767,UReg (OOD),28.805476526260400
128767,CFact (OOD),28.51351986312870
128767,ISAC (OOD),30.878952602386500
128767,ARGOSMART (OOD),2.1112772026062000
128767,MetaOD (OOD),351.83835417747500
128767,Synthetic,630.3056749458310
128767,CQ,12919.888026365300
128767,UEC,13103.34068478010
128767,MC,13409.766524086000
128767,TSADAMS,13978.33283449170
128767,OE,12627.320668542900
128767,HITS,12630.665213430400
128767,AutoOD-A,15830.52315958790
128767,AutoOD-C,13719.228842580800
128767,UADB,12710.191033447300
128767,IOE,12631.512267673500
128767,SELECT,12749.82359012410
128767,GB,27.929
43066,MSAD (ID),0.2539866371154790
43066,SATzilla (ID),51.224033409118700
43066,UReg (ID),0.4308150215148930
43066,CFact (ID),0.3225972537994390
43066,ISAC (ID),51.41619234657290
43066,ARGOSMART (ID),0.5600052280426030
43066,MetaOD (ID),83.60346382331850
43066,MSAD (OOD),14.25974231338500
43066,SATzilla (OOD),0.20757703018188500
43066,UReg (OOD),14.2648716506958
43066,CFact (OOD),14.101229482650800
43066,ISAC (OOD),98.13230825996400
43066,ARGOSMART (OOD),14.23367804145810
43066,MetaOD (OOD),83.40477698516850
43066,Synthetic,246.2053341808320
43066,CQ,3484.380809520720
43066,UEC,5552.730140310290
43066,MC,3494.322766613010
43066,TSADAMS,4084.3599405040700
43066,OE,3484.2531167850500
43066,HITS,3484.3196439132700
43066,AutoOD-A,3698.682605443960
43066,AutoOD-C,3559.7180299148600
43066,UADB,3529.1186463222500
43066,IOE,3484.843848644260
43066,SELECT,3569.649528442380
43066,GB,13.856
79795,MSAD (ID),0.4942661895751950
79795,SATzilla (ID),17.03246756744390
79795,UReg (ID),12.389858932495100
79795,CFact (ID),12.283793182373000
79795,ISAC (ID),18.683188640594500
79795,ARGOSMART (ID),0.905696548461914
79795,MetaOD (ID),155.4519033946990
79795,MSAD (OOD),12.324976415634200
79795,SATzilla (OOD),12.041958303451500
79795,UReg (OOD),12.370582790374800
79795,CFact (OOD),12.101036281585700
79795,ISAC (OOD),13.63703462600710
79795,ARGOSMART (OOD),0.8532716407775880
79795,MetaOD (OOD),70.4302839717865
79795,Synthetic,394.7132126922610
79795,CQ,7084.320327669150
79795,UEC,7398.6377243213700
79795,MC,7088.334624528890
79795,TSADAMS,7634.6588193779
79795,OE,7037.047362768170
79795,HITS,7034.996960365300
79795,AutoOD-A,7845.758514606480
79795,AutoOD-C,7655.495203458790
79795,UADB,7067.8560258979800
79795,IOE,7037.871689283370
79795,SELECT,7099.492950164800
79795,GB,11.72
3031,MSAD (ID),0.099586441040039
3031,SATzilla (ID),0.1003450889587400
3031,UReg (ID),9.457392839431760
3031,CFact (ID),0.8208922271728520
3031,ISAC (ID),0.1410767574310300
3031,ARGOSMART (ID),0.3814426193237300
3031,MetaOD (ID),7.0305350914001500
3031,MSAD (OOD),0.053051305770874000
3031,SATzilla (OOD),0.1000413436889650
3031,UReg (OOD),1.1757359008789100
3031,CFact (OOD),1.177148292541500
3031,ISAC (OOD),0.8055844631195070
3031,ARGOSMART (OOD),0.2466598281860350
3031,MetaOD (OOD),7.014813055038450
3031,Synthetic,52.991294233322100
3031,CQ,247.66563474655200
3031,UEC,289.4631610183720
3031,MC,245.02246442222600
3031,TSADAMS,844.5409561672210
3031,OE,244.5542990665440
3031,HITS,244.4959184627530
3031,AutoOD-A,246.27217263984700
3031,AutoOD-C,245.007809589386
3031,UADB,252.65141291427600
3031,IOE,244.53212065506000
3031,SELECT,266.4670092563630
3031,GB,1.098
23703,MSAD (ID),0.5138194541931150
23703,SATzilla (ID),0.21805049896240200
23703,UReg (ID),1.7843555870056200
23703,CFact (ID),3.761826457977300
23703,ISAC (ID),0.273859281539917
23703,ARGOSMART (ID),0.9694907646179200
23703,MetaOD (ID),44.766260019302400
23703,MSAD (OOD),0.432358263015747
23703,SATzilla (OOD),0.1253752899169920
23703,UReg (OOD),3.7430288219451900
23703,CFact (OOD),3.7433368587493900
23703,ISAC (OOD),1.50241290473938
23703,ARGOSMART (OOD),0.7302951793670650
23703,MetaOD (OOD),0.4909141368865970
23703,Synthetic,89.09330815696720
23703,CQ,1730.188874141690
23703,UEC,1739.6580484733600
23703,MC,1730.321466600420
23703,TSADAMS,2327.6907459545100
23703,OE,1725.5871948375700
23703,HITS,1725.566695608140
23703,AutoOD-A,1753.87167827034
23703,AutoOD-C,1733.1119135990100
23703,UADB,1743.285817779540
23703,IOE,1725.745068468090
23703,SELECT,1774.4748615398400
23703,GB,3.565
43066,MSAD (ID),6.414786119461060
43066,SATzilla (ID),1.1206234951019300
43066,UReg (ID),4.233273221969600
43066,CFact (ID),4.108278705596920
43066,ISAC (ID),1.7992327671051000
43066,ARGOSMART (ID),1.4128593463897700
43066,MetaOD (ID),86.56658994865420
43066,MSAD (OOD),0.38578318405151400
43066,SATzilla (OOD),142.84320201683000
43066,UReg (OOD),4.084559394836430
43066,CFact (OOD),4.077776386260990
43066,ISAC (OOD),6.283548612594600
43066,ARGOSMART (OOD),0.6883442287445070
43066,MetaOD (OOD),86.73443710517880
43066,Synthetic,189.06765577697800
43066,CQ,4070.7487818431900
43066,UEC,3708.6513260746000
43066,MC,3539.493155101780
43066,TSADAMS,4130.244145254140
43066,OE,3530.238799325940
43066,HITS,3530.281654827120
43066,AutoOD-A,3722.9661054534900
43066,AutoOD-C,3579.562603466030
43066,UADB,3551.095027200700
43066,IOE,3530.7153220100400
43066,SELECT,3552.584450475690
43066,GB,2.12
23703,MSAD (ID),66.73530599594120
23703,SATzilla (ID),66.71382090568540
23703,UReg (ID),66.79665181159970
23703,CFact (ID),66.80917593955990
23703,ISAC (ID),1.973940143585210
23703,ARGOSMART (ID),66.94815918922420
23703,MetaOD (ID),44.80434564590450
23703,MSAD (OOD),66.8087062549591
23703,SATzilla (OOD),66.70938512802120
23703,UReg (OOD),1.7069549655914300
23703,CFact (OOD),1.687466630935670
23703,ISAC (OOD),1.8662724590301500
23703,ARGOSMART (OOD),67.04195281982420
23703,MetaOD (OOD),44.96454743385320
23703,Synthetic,117.23283757019000
23703,CQ,1807.7995090599100
23703,UEC,1910.0511639156300
23703,MC,1746.091645183560
23703,TSADAMS,2341.2577993297600
23703,OE,1741.1739082737000
23703,HITS,1741.248811761860
23703,AutoOD-A,1815.4442813797000
23703,AutoOD-C,1762.2958751125300
23703,UADB,1754.6325176162700
23703,IOE,1741.470217744830
23703,SELECT,1750.6937215728800
23703,GB,16.001
22700,MSAD (ID),57.18081616973880
22700,SATzilla (ID),57.1526472530365
22700,UReg (ID),57.22401547050480
22700,CFact (ID),57.25878882026670
22700,ISAC (ID),2.4564386539459200
22700,ARGOSMART (ID),57.53215765571590
22700,MetaOD (ID),42.91711766242980
22700,MSAD (OOD),57.249091621398900
22700,SATzilla (OOD),57.15550803756710
22700,UReg (OOD),1.725229902267460
22700,CFact (OOD),57.21750592803960
22700,ISAC (OOD),42.94305665016170
22700,ARGOSMART (OOD),57.52186917877200
22700,MetaOD (OOD),43.095655031204200
22700,Synthetic,131.85625396728500
22700,CQ,1690.0623613033300
22700,UEC,1700.0585632686600
22700,MC,1609.633072626110
22700,TSADAMS,2205.0502157325700
22700,OE,1604.975801721570
22700,HITS,1605.0364728126500
22700,AutoOD-A,2000.961372390750
22700,AutoOD-C,1625.2911706123400
22700,UADB,1619.9203503284500
22700,IOE,1605.2600732002300
22700,SELECT,1646.2592961940800
22700,GB,3.295
25000,MSAD (ID),67.88021136474610
25000,SATzilla (ID),67.84952737045290
25000,UReg (ID),68.14292122077940
25000,CFact (ID),67.95293189239500
25000,ISAC (ID),2.1110617485046400
25000,ARGOSMART (ID),68.28872634124760
25000,MetaOD (ID),47.10210082817080
25000,MSAD (OOD),0.6124950218200680
25000,SATzilla (OOD),67.86194301795960
25000,UReg (OOD),1.818420347213750
25000,CFact (OOD),1.8116540279388400
25000,ISAC (OOD),1.9543372955322300
25000,ARGOSMART (OOD),68.08867813301090
25000,MetaOD (OOD),47.11473152923580
25000,Synthetic,245.92976332473800
25000,CQ,1989.7690450553900
25000,UEC,2094.1263255004900
25000,MC,1994.7951568489100
25000,TSADAMS,2589.714246881490
25000,OE,1989.6445398654900
25000,HITS,1989.713260444640
25000,AutoOD-A,2284.5038888778700
25000,AutoOD-C,2014.8556819286300
25000,UADB,2009.9477331962600
25000,IOE,1989.9571714725500
25000,SELECT,2004.2953553524000
25000,GB,3.516
23703,MSAD (ID),0.38462217903137200
23703,SATzilla (ID),3.962975732803350
23703,UReg (ID),2.557060079574590
23703,CFact (ID),2.444534378051760
23703,ISAC (ID),0.6220684871673580
23703,ARGOSMART (ID),0.7466429100036620
23703,MetaOD (ID),66.96589288711550
23703,MSAD (OOD),0.15756808090210000
23703,SATzilla (OOD),3.9834268016815200
23703,UReg (OOD),1.9079170875549300
23703,CFact (OOD),1.9054184608459500
23703,ISAC (OOD),44.60088060951230
23703,ARGOSMART (OOD),0.5249573402404790
23703,MetaOD (OOD),3.420863706588750
23703,Synthetic,84.25915530586240
23703,CQ,1677.310209449770
23703,UEC,2804.0032392311100
23703,MC,1679.1281059513100
23703,TSADAMS,2274.312401844030
23703,OE,1674.2440783100100
23703,HITS,1674.2852429466200
23703,AutoOD-A,1738.1548210697200
23703,AutoOD-C,1718.7130469398500
23703,UADB,1703.7305680828100
23703,IOE,1674.5280269699100
23703,SELECT,1701.749195487980
23703,GB,1.718
79795,MSAD (ID),17.837044437408400
79795,SATzilla (ID),18.166537006378200
79795,UReg (ID),11.341529546737700
79795,CFact (ID),11.309722124099700
79795,ISAC (ID),19.514652927398700
79795,ARGOSMART (ID),18.162240703582800
79795,MetaOD (ID),152.73811539650000
79795,MSAD (OOD),11.5144321308136
79795,SATzilla (OOD),7.505678861618040
79795,UReg (OOD),11.279519258499100
79795,CFact (OOD),11.283484636306800
79795,ISAC (OOD),12.595788656234700
79795,ARGOSMART (OOD),11.468180118560800
79795,MetaOD (OOD),82.00464514732360
79795,Synthetic,432.9521856517790
79795,CQ,7640.984631652830
79795,UEC,7861.792510831830
79795,MC,7452.040576519010
79795,TSADAMS,7978.602504301070
79795,OE,7378.607926626210
79795,HITS,7379.997632761000
79795,AutoOD-A,8397.32961060524
79795,AutoOD-C,7906.710212249760
79795,UADB,7453.084081907270
79795,IOE,7381.210044403080
79795,SELECT,7472.912211437230
79795,GB,10.861
18049,MSAD (ID),0.1916419620513920
18049,SATzilla (ID),0.1011554355621340
18049,UReg (ID),5.22146764755249
18049,CFact (ID),44.226814889907800
18049,ISAC (ID),4.519842969894410
18049,ARGOSMART (ID),0.5397771949768070
18049,MetaOD (ID),30.06892349243160
18049,MSAD (OOD),4.447744714736940
18049,SATzilla (OOD),0.1722177619934080
18049,UReg (OOD),5.199222002029420
18049,CFact (OOD),5.182106885910030
18049,ISAC (OOD),4.609211074829100
18049,ARGOSMART (OOD),30.22771861076360
18049,MetaOD (OOD),3.5805070514679000
18049,Synthetic,65.33511714363100
18049,CQ,1451.063118570330
18049,UEC,1507.9192148227700
18049,MC,1454.7635275917100
18049,TSADAMS,2051.173407752990
18049,OE,1450.9700120067600
18049,HITS,1451.0145814991
18049,AutoOD-A,1471.7726946449300
18049,AutoOD-C,1467.648717222210
18049,UADB,1481.353433904650
18049,IOE,1451.1890369033800
18049,SELECT,1457.3450041389500
18049,GB,3.924
23703,MSAD (ID),66.91870832824710
23703,SATzilla (ID),66.93721866989140
23703,UReg (ID),66.90403986358640
23703,CFact (ID),66.9183416404724
23703,ISAC (ID),4.884344520568850
23703,ARGOSMART (ID),44.9831301689148
23703,MetaOD (ID),44.95295686721800
23703,MSAD (OOD),66.84724617385860
23703,SATzilla (OOD),66.91296387100220
23703,UReg (OOD),66.89083576583860
23703,CFact (OOD),66.88261485481260
23703,ISAC (OOD),4.812757196426390
23703,ARGOSMART (OOD),44.86297459602360
23703,MetaOD (OOD),45.014285278320300
23703,Synthetic,88.23631878852840
23703,CQ,1829.7008694648700
23703,UEC,1827.5496379852300
23703,MC,1733.8849777755700
23703,TSADAMS,2329.0576273975400
23703,OE,1728.7645479717300
23703,HITS,1728.8600951709700
23703,AutoOD-A,1759.5118948497800
23703,AutoOD-C,1756.2445062675500
23703,UADB,1751.055835155490
23703,IOE,1729.0653649845100
23703,SELECT,1744.3807333984400
23703,GB,5.335
40000,MSAD (ID),5.792945688247680
40000,SATzilla (ID),5.834934061050420
40000,UReg (ID),5.8440952949523900
40000,CFact (ID),5.738780324935910
40000,ISAC (ID),0.7106090965271000
40000,ARGOSMART (ID),0.6576546611785890
40000,MetaOD (ID),80.58817472267150
40000,MSAD (OOD),5.672905986785890
40000,SATzilla (OOD),5.782246654510500
40000,UReg (OOD),5.72036177444458
40000,CFact (OOD),5.710743015289310
40000,ISAC (OOD),11.600880380630500
40000,ARGOSMART (OOD),6.244333808898930
40000,MetaOD (OOD),80.7366556148529
40000,Synthetic,144.4062095336910
40000,CQ,3336.438834781650
40000,UEC,3571.3456152668
40000,MC,3344.736078691480
40000,TSADAMS,3936.2650954246500
40000,OE,3336.1648030815100
40000,HITS,3336.412955099110
40000,AutoOD-A,3635.5977218685200
40000,AutoOD-C,3388.162065320970
40000,UADB,3356.5687397060400
40000,IOE,3336.681557470320
40000,SELECT,3368.488861375810
40000,GB,5.468
10000,MSAD (ID),0.10259952735900900
10000,SATzilla (ID),0.0590802688598632
10000,UReg (ID),4.218004634857180
10000,CFact (ID),4.231594017028810
10000,ISAC (ID),0.2641425228118900
10000,ARGOSMART (ID),0.5762247104644780
10000,MetaOD (ID),21.005883941650400
10000,MSAD (OOD),0.08084345817565910
10000,SATzilla (OOD),0.1339557266235350
10000,UReg (OOD),4.298680952072140
10000,CFact (OOD),4.182182958602910
10000,ISAC (OOD),20.839244613647500
10000,ARGOSMART (OOD),0.4662714176177980
10000,MetaOD (OOD),21.248612413406400
10000,Synthetic,16.877956321716300
10000,CQ,659.9626877059940
10000,UEC,682.6844597473150
10000,MC,651.4530532131200
10000,TSADAMS,1272.714016975400
10000,OE,649.3810011844640
10000,HITS,649.3993947010040
10000,AutoOD-A,654.8593141536710
10000,AutoOD-C,652.7897278766630
10000,UADB,661.7106682758330
10000,IOE,649.4955241184240
10000,SELECT,658.4243792991640
10000,GB,3.889
10000,MSAD (ID),0.092214729309082
10000,SATzilla (ID),0.1106602210998540
10000,UReg (ID),2.0489416294097900
10000,CFact (ID),2.111580627441410
10000,ISAC (ID),0.3132698211669920
10000,ARGOSMART (ID),0.3519312400817870
10000,MetaOD (ID),18.22250860786440
10000,MSAD (OOD),0.22076984977722200
10000,SATzilla (OOD),21.226368045806900
10000,UReg (OOD),21.218685722351100
10000,CFact (OOD),21.21416506767270
10000,ISAC (OOD),0.3401274356842040
10000,ARGOSMART (OOD),0.42915102577209500
10000,MetaOD (OOD),18.26253169631960
10000,Synthetic,47.32869371032720
10000,CQ,678.394430141449
10000,UEC,700.2236265163420
10000,MC,680.2911715316770
10000,TSADAMS,1255.5696641140000
10000,OE,654.4456601734160
10000,HITS,654.467687904358
10000,AutoOD-A,670.0452402229310
10000,AutoOD-C,657.4505003089910
10000,UADB,667.4674833412170
10000,IOE,654.7633205051420
10000,SELECT,662.6693862075810
10000,GB,1.958
20000,MSAD (ID),0.1849983253479000
